# id	rating	judges
# INTERNATIONAL scale, one local judge. NOT the same scale as
# difficulty.tsv; see export_enriched.py before merging them.
c05375dc2f36	1.00	1
c0547c8ca874	7.00	1
c0555745b3c1	3.00	1
c0613eb0f499	9.00	1
c063149429bb	7.00	1
c073a383dd48	8.00	1
c086663a1e6f	7.00	1
c092d5d202ff	3.00	1
c097da8d9221	5.00	1
c09ee079ff23	5.00	1
c0a28110c42e	5.00	1
c0a4e1be088f	1.00	1
c0a9f2be159d	5.00	1
c0aaa756a0eb	1.00	1
c0bfe8dd4318	3.00	1
c0c5ca64a6f1	10.00	1
c0c77cbbcffb	4.00	1
c0cc5b069f29	7.00	1
c0cca9abc76d	5.00	1
c0d1929dab8f	9.00	1
c0d56d88504c	5.00	1
c0d935fcde42	9.00	1
c0dfd1b1fd70	7.00	1
c0e4cf77a8f9	5.00	1
c0eabed3c5ed	3.00	1
c0f2aad487db	0.00	1
c0f74b98dafe	7.00	1
c0fd3dc736fe	1.00	1
c0fe3167934d	5.00	1
c103a8da2406	3.00	1
c1064158eae0	9.00	1
c11517ea5cdb	9.00	1
c11ac18774c8	7.00	1
c132c402cb26	4.00	1
c148a665c486	7.00	1
c15dc6f672e9	2.00	1
c164bf1d9e3e	8.00	1
c18d6576ba4e	1.00	1
c1a8e3205dd4	5.00	1
c1af2776f274	5.00	1
c1af7dcb2a57	5.00	1
c1b0dbfcfe5a	6.00	1
c1babee3624d	5.00	1
c1be879177a1	7.00	1
c1bea5035e1a	4.00	1
c1cb33494084	5.00	1
c1d3b91f7460	3.00	1
c1d6319561ad	1.00	1
c1d973783bed	8.00	1
c1e16666ce35	5.00	1
c1e27f93af4d	1.00	1
c1e4b1b27607	5.00	1
c1f4f3501fe1	5.00	1
c20346e4e2eb	5.00	1
c206fea4d4e4	3.00	1
c20e7f97ab5e	7.00	1
c212271989af	8.00	1
c21e4160ef60	5.00	1
c2202d50a5d0	5.00	1
c2207e1e9b89	9.00	1
c22554dae132	8.00	1
c23630698d73	7.00	1
c240cbdb71ed	8.00	1
c24277f369ad	2.00	1
c24644677f0e	1.00	1
c25493c4fae3	3.00	1
c259e1c1ff4b	7.00	1
c25f8763f112	7.00	1
c2679fb1c70f	5.00	1
c2728fd5edfe	5.00	1
c2796ff840c1	5.00	1
c287e0e5cbbe	7.00	1
c28a03afbf7e	0.00	1
c28b6c3a8065	8.00	1
c29ee2a707df	3.00	1
c2a3ce313ee2	5.00	1
c2a85b4f0723	3.00	1
c2af0c52084f	8.00	1
c2b234fe3264	9.00	1
c2b299b4cf55	1.00	1
c2b57526caa8	1.00	1
c2beb4e0840c	5.00	1
c2c01a98b09d	2.00	1
c2c1cb2d8919	1.00	1
c2c4464c241a	6.00	1
c2cb6063e9d0	5.00	1
c2d082a57cfc	1.00	1
c2d763f306be	10.00	1
c2ec44d8143e	9.00	1
c2fb0f28fbf2	3.00	1
c3098ae7d689	7.00	1
c31684d17cfc	4.00	1
c316ec58e063	1.00	1
c3172603a17f	5.00	1
c31a1ac2da1a	8.00	1
c337ddb871bc	9.00	1
c339ab99547d	5.00	1
c33a989039e2	5.00	1
c33da36aab6f	8.00	1
c34f0a2f5ec9	3.00	1
c352d2fa9c6d	0.00	1
c35a4d624874	7.00	1
c3633bbbd686	5.00	1
c3638d945b54	5.00	1
c36d6e87ef3c	7.00	1
c374d3204ed0	2.00	1
c37c0bf143d9	3.00	1
c37c4c96d071	9.00	1
c391ec495eee	5.00	1
c393a3c8ec34	7.00	1
c3983e25d176	8.00	1
c3a682966db6	0.00	1
c3aa2066d658	0.00	1
c3c02c8cba40	9.00	1
c3c1ffd4243b	7.00	1
c3c80e2bc3b2	3.00	1
c3ca121f3f53	8.00	1
c3cdb46bb1cf	5.00	1
c3cdecf621c2	5.00	1
c3ddecd21499	8.00	1
c3e2df07d13f	1.00	1
c3f107e787ec	1.00	1
c3f37586ecb9	3.00	1
c3fc47d9b188	1.00	1
c408f76c5bbd	9.00	1
c41057503b53	3.00	1
c41456413c51	2.00	1
c4170c6a581d	9.00	1
c423361bf43e	9.00	1
c42977204da3	2.00	1
c429ea08eaa7	7.00	1
c42b7ee556dd	8.00	1
c42e95b4288a	9.00	1
c4301dd4cc57	4.00	1
c430e4ba70e3	1.00	1
c432c1f59a41	3.00	1
c436ef1b4cc1	2.00	1
c43ced679eb4	8.00	1
c445c69d54d2	7.00	1
c44bbb53ada3	6.00	1
c45338982c32	2.00	1
c457a5fec401	7.00	1
c45a04a46101	4.00	1
c45f7329f263	3.00	1
c46548f6090d	9.00	1
c4657ab8196f	9.00	1
c46670c507f2	6.00	1
c467b65b31ab	5.00	1
c4740bdf628b	3.00	1
c478c72ca924	2.00	1
c47c2362d629	3.00	1
c47d20b11163	9.00	1
c4830f7e5640	1.00	1
c48bd1bfb578	8.00	1
c48ce063b83e	9.00	1
c4900de0f23f	2.00	1
c4916b5c4b7c	8.00	1
c49794389d85	7.00	1
c4ac011a7ba3	5.00	1
c4b25915e22e	8.00	1
c4bb6efd4b45	3.00	1
c4d14ac31a1e	2.00	1
c4d79202ffe7	1.00	1
c4e457395278	5.00	1
c4eaea8414f4	8.00	1
c4eb027d4c06	6.00	1
c500a84d1d21	9.00	1
c5055f1b4f8c	8.00	1
c5088ba79dbd	2.00	1
c50f40bf6971	5.00	1
c512fe276c80	2.00	1
c51c907a7aea	9.00	1
c51cb1eac561	1.00	1
c529f7b574d6	1.00	1
c52f1cefd239	7.00	1
c53b55686112	7.00	1
c54172d1c4ee	5.00	1
c546868f348e	2.00	1
c5529b251b48	3.00	1
c554b4970081	9.00	1
c555ada7afd9	9.00	1
c555d38aa076	1.00	1
c55945a14669	7.00	1
c563db392ae5	10.00	1
c56569131699	3.00	1
c56b046362f5	7.00	1
c57146f6d4b3	1.00	1
c57e334ec11d	5.00	1
c58193240634	5.00	1
c584a969df1c	3.00	1
c592d6aad142	6.00	1
c597c730c0cf	5.00	1
c59c54f77673	2.00	1
c59edb2d2f8f	10.00	1
c5a172d55ff6	1.00	1
c5a84a170f34	2.00	1
c5a99af9dc96	1.00	1
c5a9b6155833	5.00	1
c5afffe88acf	8.00	1
c5b585a645ab	5.00	1
c5b5c9ba5dbc	2.00	1
c5b5e2933932	4.00	1
c5c2c1ac9499	10.00	1
c5c92b9b8e87	3.00	1
c5ceb4ce6549	0.00	1
c5cf0ad41028	10.00	1
c5d10118e34b	7.00	1
c5d3086d48c2	1.00	1
c5d472022b1d	1.00	1
c5d47c73f21c	5.00	1
c5e06be51f4b	7.00	1
c5e4cc6470d2	8.00	1
c5ea501e48e9	8.00	1
c5eb2c36896e	1.00	1
c5ee40e6346d	0.00	1
c5f03187a159	4.00	1
c5f17bad70e9	1.00	1
c5f2a1aa9e2e	9.00	1
c5f5c3391347	5.00	1
c5fc3b86ea4a	5.00	1
c609dc69b235	1.00	1
c60a8e795fcb	5.00	1
c61cef799198	8.00	1
c627a4c4f508	1.00	1
c6299275b69b	7.00	1
c62a72225ee8	3.00	1
c6346c135a50	9.00	1
c63aada5da74	9.00	1
c63abe70e92b	3.00	1
c6422c5c17d7	3.00	1
c644fa918a6c	4.00	1
c648322bcd17	8.00	1
c64cedb9ae89	0.00	1
c64e137c286c	0.00	1
c670135e17f6	5.00	1
c6812a6bcc58	8.00	1
c68a63bfc6a3	5.00	1
c68b5f45cd1a	5.00	1
c691d712ba14	9.00	1
c6a340ddd051	2.00	1
c6a4249a2bc1	1.00	1
c6a63a89911c	0.00	1
c6b0af5aa79d	6.00	1
c6b3360a4355	9.00	1
c6ba86a07050	8.00	1
c6c3cce14497	7.00	1
c6c412bc4003	8.00	1
c6c4c3ec32f6	5.00	1
c6c9757e3fcf	8.00	1
c6d16dfb05e1	5.00	1
c6d16f4a06a1	0.00	1
c6e5bea96461	5.00	1
c708364a8e81	9.00	1
c70db3cb7ae1	4.00	1
c710fd537c80	3.00	1
c7114526cf19	9.00	1
c7217ca88e85	1.00	1
c726ed12e4f9	5.00	1
c7271a181819	7.00	1
c729f5296184	4.00	1
c72f036b0ac2	8.00	1
c73ae97f4c93	9.00	1
c73ec42b97a6	8.00	1
c748621ccc40	5.00	1
c74ae177f1f6	5.00	1
c7517be919d7	9.00	1
c75e88bbbf40	2.00	1
c76eabe6bed2	9.00	1
c7740bdb3918	9.00	1
c77f13fb50e0	5.00	1
c7833a4802be	0.00	1
c78434d01ece	3.00	1
c784e59708b0	9.00	1
c7879b747ebe	6.00	1
c7a69c7a55b0	7.00	1
c7c1ec6e0d0a	2.00	1
c7c7a3ea0daa	7.00	1
c7d53354a8cc	8.00	1
c7d7122b735b	5.00	1
c7e46e81ba9a	7.00	1
c7eec8010848	5.00	1
c80769a6547c	1.00	1
c80a1e31d571	5.00	1
c81262031ec0	2.00	1
c812fec4d10e	9.00	1
c816e41e2331	3.00	1
c818ac02ec8c	3.00	1
c81c9765c222	8.00	1
c82870980a93	5.00	1
c8311d174278	7.00	1
c835ea781efe	0.00	1
c83ffc2b0e74	8.00	1
c8464165ffa1	2.00	1
c848211298b9	5.00	1
c8639c9be5f7	0.00	1
c86ce99c140a	9.00	1
c86eedee959f	5.00	1
c86fa5d9da3b	0.00	1
c881f759c972	4.00	1
c881f988380a	6.00	1
c890b40304c9	4.00	1
c89a9c61c1b4	1.00	1
c89b64c0a16e	5.00	1
c8b1405914f3	8.00	1
c8b2996eb658	7.00	1
c8d18bd29f9f	2.00	1
c8d41482fe9d	0.00	1
c8f402684521	7.00	1
c8f81a15fa87	7.00	1
c8fba9ca4644	4.00	1
c9049e658c83	7.00	1
c92a6e6c81a6	5.00	1
c92f5a416ce5	8.00	1
c935e0a95945	7.00	1
c93bcee3aa7b	4.00	1
c9580043f69f	8.00	1
c95daaacd149	9.00	1
c962a88ee976	9.00	1
c963d38b0517	5.00	1
c96b52bc1618	3.00	1
c9921ffada34	7.00	1
c9a270653f71	3.00	1
c9a80a22d625	8.00	1
c9b7b907c6d4	5.00	1
c9c7d2d323e5	5.00	1
c9cf1d1a5868	3.00	1
c9d0adcc9d4f	8.00	1
c9d2144871e2	4.00	1
c9d35a91347e	3.00	1
c9e264a118fb	0.00	1
ca0b94f73e26	8.00	1
ca1a1154c7ab	10.00	1
ca25916a2b33	5.00	1
ca2b0cffb5ff	8.00	1
ca2f97bb3c7e	9.00	1
ca382b5de636	3.00	1
ca39cafcc17a	8.00	1
ca3dad8c8eaa	3.00	1
ca3f5dcd50a4	7.00	1
ca400b837219	5.00	1
ca46e0ca7cb5	5.00	1
ca61880f7f85	2.00	1
ca685a5cc562	9.00	1
ca6c76879c54	3.00	1
ca6cb172b65c	3.00	1
ca784a69e5e4	2.00	1
ca789f6fc80f	0.00	1
ca7ef60e18af	5.00	1
ca84a143617d	4.00	1
ca86bbc56538	1.00	1
ca8b90588530	7.00	1
ca8d58a323cf	5.00	1
ca8f11859e4b	5.00	1
ca926fca0244	9.00	1
ca92c4e2c772	2.00	1
ca93a2e6927e	9.00	1
caa180ec2a3d	5.00	1
caae6d14caf8	7.00	1
cab3420948e0	5.00	1
cab4c6aae4e0	6.00	1
cab538cd8273	7.00	1
cab5a5217f23	9.00	1
cab813d09f9f	3.00	1
cac0087e25aa	5.00	1
cac283023877	8.00	1
cac8af9d6694	2.00	1
cad4b7cb6e73	9.00	1
cad862fb7074	9.00	1
cae1de3985ae	7.00	1
cae89b5823d2	3.00	1
caea51b27948	2.00	1
caf74c255563	1.00	1
caf8877646f4	7.00	1
cb01fc486dbb	7.00	1
cb048f406e0b	5.00	1
cb15136f9e9d	9.00	1
cb225090eef6	1.00	1
cb2ea4de4596	3.00	1
cb37553ce75e	1.00	1
cb3eb129bc87	7.00	1
cb42f8f987d7	2.00	1
cb5b671b7fa9	5.00	1
cb6c33ae5da4	9.00	1
cb8bad308ed6	10.00	1
cb8bed5923a0	7.00	1
cb8e5a2fcc01	3.00	1
cb9367450328	5.00	1
cbaf8adcc1da	3.00	1
cbb2626951b9	9.00	1
cbb381ef5f98	7.00	1
cbbd660a3071	7.00	1
cbc289e1e297	5.00	1
cbda32e391b7	5.00	1
cbe654d89124	9.00	1
cbe81c3ef83c	4.00	1
cbfe0dea7e07	5.00	1
cc08375a85f5	7.00	1
cc0ae457e9f2	0.00	1
cc10371e7061	3.00	1
cc1890d28303	3.00	1
cc199169b258	5.00	1
cc1b76953c0b	7.00	1
cc1ce410588c	5.00	1
cc2151af818a	2.00	1
cc315158d7c2	7.00	1
cc3b32b0c4b2	2.00	1
cc41b094162a	5.00	1
cc56f196eb14	1.00	1
cc591e9cb079	8.00	1
cc5cce6dc6f3	0.00	1
cc6035bb4b94	4.00	1
cc62a32843e8	5.00	1
cc63551f21cf	3.00	1
cc6ac2b6bf82	3.00	1
cc6ffdc6f0dc	8.00	1
cc76340c04bd	3.00	1
cc76cf06d58b	6.00	1
cc7a0fbe0e2c	5.00	1
cc868d5c89f9	4.00	1
cc8a9698b514	7.00	1
cc8ac583f05c	7.00	1
cc9f2fb6c440	1.00	1
cca94c4b26a9	5.00	1
ccafbf385eea	5.00	1
ccb2830f0b96	9.00	1
ccb30fc26c30	0.00	1
ccc21b457307	1.00	1
cccd8691ffd8	6.00	1
cccda93668df	9.00	1
ccd0202e7b8e	1.00	1
ccd7c3ee82c0	9.00	1
ccd8a2801c88	1.00	1
ccd8ac04aee3	1.00	1
cce81e8faebe	2.00	1
ccee8d0b105a	3.00	1
ccf588fa16df	4.00	1
cd0068809afc	5.00	1
cd12c0454d93	3.00	1
cd1d06c2ddd3	7.00	1
cd264c462a6f	1.00	1
cd28e12d5aa7	3.00	1
cd2ba5689455	9.00	1
cd2cb8458000	4.00	1
cd2cf64121cd	1.00	1
cd3272e6741f	3.00	1
cd36cb31ab3a	0.00	1
cd36de617868	3.00	1
cd39e9452d45	5.00	1
cd3c074f248c	4.00	1
cd3d8a13d3b3	2.00	1
cd47505d8b0d	7.00	1
cd49e81b5b8a	3.00	1
cd4d2438d336	3.00	1
cd54c5e05105	0.00	1
cd57764fa2b4	4.00	1
cd5cb0914c6e	1.00	1
cd5f77601c08	5.00	1
cd6088840233	3.00	1
cd63a0cea5d2	3.00	1
cd6518fb4cc3	5.00	1
cd728310621f	5.00	1
cd7914071c46	7.00	1
cd87bb75d405	0.00	1
cd8c3101819c	3.00	1
cd8dbedc67e4	9.00	1
cd9d4ef661c7	1.00	1
cda8d218925e	8.00	1
cdaf9089929b	5.00	1
cdbb957dc54e	1.00	1
cdc1a40481ca	4.00	1
cdc1ca9e696a	5.00	1
cdc4546b027d	0.00	1
cdc61b284fef	7.00	1
cdc6a07c5db4	5.00	1
cdc769458c8c	9.00	1
cdc88c08a22f	1.00	1
cdc9e8586400	1.00	1
cdcbc1599052	5.00	1
cdd0f462629f	5.00	1
cddaf6489eaa	2.00	1
cddb3faed8f8	7.00	1
cde05c26543d	9.00	1
cde4563d2b9c	3.00	1
cde6396bc3f9	5.00	1
cde9e08fbe96	8.00	1
cdec4a6471d3	4.00	1
cdecd27db3ae	7.00	1
ce003ed8a5ae	3.00	1
ce01695a8d5a	5.00	1
ce0cd70803a6	9.00	1
ce24e324a0a7	4.00	1
ce267a03aaed	9.00	1
ce298ad24f6c	7.00	1
ce2f2fa6445a	9.00	1
ce5b08587daf	6.00	1
ce62a5def6b2	3.00	1
ce633ab30613	5.00	1
ce6d2d68efb8	3.00	1
ce6e9bbce7c7	5.00	1
ce7bda5d7316	5.00	1
ce80aae34da7	9.00	1
ce83b2a857a0	8.00	1
ce8b293e176b	6.00	1
ce9ac8ab2ebd	9.00	1
ce9f4f3a7fcd	8.00	1
cea0d2a8575d	9.00	1
ceaec724c08c	8.00	1
ceb61bde673c	6.00	1
ceb6e137e031	5.00	1
cec3ffbee90f	1.00	1
cecc84f50da5	7.00	1
cecd825498f5	6.00	1
ced20c7051e9	2.00	1
ced50a630dd4	2.00	1
cede020910cf	1.00	1
cedf3bc78107	2.00	1
cee0eb9a4290	9.00	1
cee7bdcf67cf	9.00	1
ceedf1341193	3.00	1
cef573535211	4.00	1
cef5e874b00b	3.00	1
cef8f03ac4bf	3.00	1
cf0183209769	8.00	1
cf027bdd8833	9.00	1
cf08fcbd274d	7.00	1
cf0bd94d097e	2.00	1
cf134fa39cd7	5.00	1
cf1716ebcf8a	2.00	1
cf193fd63096	2.00	1
cf1b492d8dc9	9.00	1
cf1cfa109b13	7.00	1
cf203552e6e6	3.00	1
cf212baf9cda	7.00	1
cf2392bd8981	5.00	1
cf23f8e2f1f8	8.00	1
cf240481f4cd	5.00	1
cf2a195d809b	7.00	1
cf304a8745f1	3.00	1
cf3769639b9c	3.00	1
cf3f16cddaff	8.00	1
cf4cfcf38749	1.00	1
cf532a894872	4.00	1
cf5997921e9e	5.00	1
cf671e580804	2.00	1
cf676cbff980	6.00	1
cf67ac086eed	2.00	1
cf6d7dc5b21b	9.00	1
cf7a5382f266	5.00	1
cf82ec3f9531	3.00	1
cf8493e3338c	5.00	1
cf921a1a3699	5.00	1
cf92ce23c9fe	1.00	1
cf92ef22f100	4.00	1
cf92f93341b5	7.00	1
cf9b22df0bc4	4.00	1
cf9f2c760279	3.00	1
cfa6cd9ab181	5.00	1
cfaea1e457be	10.00	1
cfaf07624bfd	8.00	1
cfaff50c39b5	2.00	1
cfb09334813b	5.00	1
cfb1c775cbb2	9.00	1
cfbae8898711	9.00	1
cfbb8b33774b	1.00	1
cfbf7a46a9ad	3.00	1
cfc18e72a22c	8.00	1
cfc21e4ee0d3	7.00	1
cfc2db81a0c3	4.00	1
cfc9ed5f96a8	5.00	1
cfc9f2674adc	7.00	1
cfcb363f39cc	5.00	1
cfcb9f5b888b	7.00	1
cfce97d108ff	6.00	1
cfd4b842b64d	6.00	1
cfe82ae8e437	3.00	1
cff3de97869e	7.00	1
cff5aab78200	5.00	1
d009fb8e2572	6.00	1
d00b322e85bb	4.00	1
d00ceabd9ee6	3.00	1
d017fb6e5e05	7.00	1
d01c75408530	2.00	1
d01fba3694c6	9.00	1
d0205c7695a2	9.00	1
d02cc2eb8517	9.00	1
d02ff532c4b5	8.00	1
d03e88de0750	1.00	1
d049f7ad9565	7.00	1
d04b264569f6	1.00	1
d04d94547f32	0.00	1
d04df93b67fc	3.00	1
d05e7dcc603b	9.00	1
d078b14e448a	2.00	1
d07c685006fe	1.00	1
d07e91c2227b	5.00	1
d084bc97b87e	9.00	1
d09b6cf96569	3.00	1
d0a48e8dc355	1.00	1
d0b2db988992	8.00	1
d0c66ffa21c9	7.00	1
d0ebd8b63366	6.00	1
d0ece35eaa44	4.00	1
d0f517af4a8a	4.00	1
d0fa40c710ce	1.00	1
d0fcf42c723a	5.00	1
d0fede43b925	7.00	1
d105e831a464	2.00	1
d10ae1582b22	1.00	1
d111426d5f3f	3.00	1
d11a86a5914b	2.00	1
d1239180e925	1.00	1
d127b496c587	8.00	1
d12a2638f0bf	7.00	1
d12b7b40c565	7.00	1
d139ad64b898	1.00	1
d14ee60218db	7.00	1
d1554d99a309	1.00	1
d157e4161bef	7.00	1
d16548842603	0.00	1
d16fa8464ec5	3.00	1
d17212c782f3	9.00	1
d176170f3520	1.00	1
d17c1e3a495d	0.00	1
d17ffcf9df30	9.00	1
d1822a2d8666	0.00	1
d1843292d6e5	8.00	1
d18a6eedc6fb	3.00	1
d18f45de17df	2.00	1
d1921ed59a1a	9.00	1
d1a8f7376648	9.00	1
d1aa3b668a3f	5.00	1
d1ab255757e0	2.00	1
d1be88b40ca4	1.00	1
d1c30601a0ae	8.00	1
d1c3af447b48	9.00	1
d1c81277789d	9.00	1
d1cf60c7ccf9	7.00	1
d1cf920907b1	5.00	1
d1d119fc05c1	1.00	1
d1d7c8fc7f5b	5.00	1
d1e174a22d3d	7.00	1
d1eedbf70886	4.00	1
d1f20bd232e6	9.00	1
d20469ad6b5d	4.00	1
d20aaedd5fcb	7.00	1
d20f6ad332b7	9.00	1
d210fb100ea1	8.00	1
d21c124f060a	0.00	1
d21f31e06f9d	5.00	1
d229eb245c9d	1.00	1
d248289ca3aa	3.00	1
d2529935c953	4.00	1
d25520827a36	1.00	1
d256e196e0ff	5.00	1
d259f6671c2c	7.00	1
d25e60bcedcb	7.00	1
d266870b998d	4.00	1
d27099c293b4	7.00	1
d279c167c585	7.00	1
d290f1d59df9	9.00	1
d29aead30746	5.00	1
d29be8f575ea	7.00	1
d29f484ef96b	6.00	1
d2a387ffc47e	3.00	1
d2a4afa51381	7.00	1
d2aae2d3338a	9.00	1
d2b18a018862	7.00	1
d2ca5b6cc012	9.00	1
d2ca67750a31	5.00	1
d2cae329d37c	9.00	1
d2d168793092	2.00	1
d2dec9675baf	5.00	1
d2e2b1689732	1.00	1
d2f21bb59898	5.00	1
d2f3ea14df58	3.00	1
d308df844255	5.00	1
d3111cbc8766	1.00	1
d3174d5be108	5.00	1
d31a0e6d1d46	1.00	1
d324caa18c58	4.00	1
d32a29c01106	0.00	1
d338c7cbf78c	10.00	1
d3636ba42a12	5.00	1
d37f4a6d4922	5.00	1
d384c806d958	1.00	1
d38cea5a7ad5	3.00	1
d396b92062d1	3.00	1
d3987009be68	8.00	1
d3a262bd9a82	7.00	1
d3a4527109e7	5.00	1
d3a5b1c7327a	5.00	1
d3b03f24d55e	7.00	1
d3b48fc2eabb	9.00	1
d3b59f3d210b	5.00	1
d3bc72771256	9.00	1
d3be24344b50	9.00	1
d3bf6e99107a	4.00	1
d3c46110ca72	9.00	1
d3d29f3eb30d	9.00	1
d3e1a538c5eb	7.00	1
d3e5a377650a	0.00	1
d3ec0ce24ac0	7.00	1
d3ece399a9ba	7.00	1
d3f48e998b05	3.00	1
d40053e80a2d	2.00	1
d4083705f1b7	5.00	1
d40eecaa9990	4.00	1
d4174f1fcd14	4.00	1
d41763b9c08a	7.00	1
d42e338a4b6e	7.00	1
d43975d34378	5.00	1
d43a2f56d4df	8.00	1
d43f24452f1b	3.00	1
d450dc1ab937	7.00	1
d4573bcc6fc0	3.00	1
d45a1887e9cd	7.00	1
d45a71d6ca27	9.00	1
d46638979549	1.00	1
d4687dc0b41d	5.00	1
d469ad6c6872	2.00	1
d46d1f3e1144	6.00	1
d46d6d7f6081	5.00	1
d47bf252b93e	2.00	1
d488005cc7a6	4.00	1
d488311e2a07	2.00	1
d4899d591033	5.00	1
d490d3b49e9c	7.00	1
d49bb775d34e	3.00	1
d4b810a5e2dc	7.00	1
d4d87c5a4950	1.00	1
d4e9c28d5c24	5.00	1
d5063d7e9fd6	8.00	1
d50769c32767	2.00	1
d513fd5be4ff	1.00	1
d51576d32422	9.00	1
d516fe526dd3	8.00	1
d51f27cd7934	7.00	1
d5207b405d7f	2.00	1
d5256595c304	3.00	1
d536e0aec324	5.00	1
d54f9b11ab4a	6.00	1
d54fa2978bff	7.00	1
d5500de58746	9.00	1
d559c5069065	2.00	1
d56b90c34068	0.00	1
d56bff1629df	0.00	1
d56da47c097a	8.00	1
d57cfe4020e8	7.00	1
d57f3945ea46	5.00	1
d594bc143757	3.00	1
d5ab90236f36	9.00	1
d5ac9c63d4f7	9.00	1
d5b1f78052e8	3.00	1
d5b3784bb1c1	1.00	1
d5b6890f07eb	4.00	1
d5b6b15cff9e	3.00	1
d5d03c2fbe3b	4.00	1
d5d9c788346a	1.00	1
d5e041791f38	5.00	1
d5e3752bccb7	9.00	1
d5e7389fe7e1	9.00	1
d5eb36f57d59	9.00	1
d5f123403052	6.00	1
d6011fefcc8d	3.00	1
d60262cf803d	9.00	1
d6057d975a27	4.00	1
d605d688c498	7.00	1
d607fa1a1dc8	7.00	1
d6089ee82593	0.00	1
d6092d0c5900	5.00	1
d613feed3941	6.00	1
d61487f2ec3c	7.00	1
d62522af17f1	5.00	1
d628a2b3ccaf	5.00	1
d636fa9e0100	5.00	1
d63a0cfffb35	7.00	1
d63a7395001c	3.00	1
d63d8b4ddc59	5.00	1
d63e30cce2b0	5.00	1
d64878be048f	6.00	1
d64a7087923c	0.00	1
d64bca3c3f73	7.00	1
d64c703add66	5.00	1
d64ddec410b1	9.00	1
d659427b4691	9.00	1
d6599f8610eb	8.00	1
d65b60cbb9d5	6.00	1
d671342f451c	3.00	1
d6796c6ed07c	8.00	1
d679769dd716	8.00	1
d67c9582889d	7.00	1
d681863eb151	2.00	1
d68244dd76f8	3.00	1
d689da999e0c	9.00	1
d69b959d4c52	8.00	1
d69d817c59ac	2.00	1
d69f79d6f056	7.00	1
d6b5b76f7d96	9.00	1
d6b744ef7ff4	6.00	1
d6b8e025a8d8	7.00	1
d6c61612cb3b	1.00	1
d6d071189dc0	1.00	1
d6f7aa2be36f	6.00	1
d6f7cac7beea	0.00	1
d6ff6811f5fc	3.00	1
d704040c004b	8.00	1
d7050aeea2b5	7.00	1
d70dec3a2f16	4.00	1
d711c07a2e34	5.00	1
d7126c9d7dea	1.00	1
d713090c9b93	2.00	1
d7148021fa08	8.00	1
d716cf137d18	2.00	1
d71e49b60501	4.00	1
d722260bb527	7.00	1
d7230af719cf	2.00	1
d72786592d99	8.00	1
d72aa8caed48	8.00	1
d749e2082e61	0.00	1
d754edb66077	1.00	1
d7560a55b74b	2.00	1
d7593feb9437	9.00	1
d75947e9f02e	9.00	1
d7609df19026	5.00	1
d763794fd932	9.00	1
d76dc4153f5c	2.00	1
d7759adedee4	2.00	1
d77c0eb4ecee	6.00	1
d781d0693def	8.00	1
d78c3cb97eae	4.00	1
d78da5ed94f6	7.00	1
d78e7f5345aa	5.00	1
d7905c8655da	7.00	1
d791ea705a71	1.00	1
d7947f52973e	0.00	1
d794b2b33619	5.00	1
d7976eee1467	8.00	1
d7a2fa80bdea	2.00	1
d7a5e350b471	9.00	1
d7ab8463fbbf	8.00	1
d7ad22188882	2.00	1
d7ae254440df	1.00	1
d7ba610ee3ca	0.00	1
d7c3e0f0252e	4.00	1
d7c4357a2e95	9.00	1
d7c7a8472415	5.00	1
d7ca95df0ae7	9.00	1
d7cf493286ab	3.00	1
d7e7fe1d90e9	7.00	1
d7ea1efbb803	9.00	1
d7ea9585a029	1.00	1
d7f81e1949b7	7.00	1
d7f8b51e6283	7.00	1
d80038b9c32d	5.00	1
d80cad41b08e	5.00	1
d819b3f71a47	9.00	1
d820bc7a46b8	4.00	1
d826d20a10f0	1.00	1
d82976c9d9bf	0.00	1
d82ee60ad3ef	1.00	1
d834d07be460	7.00	1
d8399d129115	1.00	1
d83ee3b1f37b	1.00	1
d8517365acc3	7.00	1
d8523606bf21	2.00	1
d852cdc6bdc7	5.00	1
d854d7c6aa79	5.00	1
d85591e790ef	5.00	1
d8571d5a5367	5.00	1
d85db6de16bf	9.00	1
d86abc83b355	7.00	1
d86d4a15e032	4.00	1
d86fd1ecae00	5.00	1
d88644da8fd9	3.00	1
d88e0004773b	5.00	1
d89369fa9e61	7.00	1
d89725d4506d	5.00	1
d897c92fb01d	3.00	1
d89b78c6725b	5.00	1
d8b9f3a5d741	8.00	1
d8bde2337da9	7.00	1
d8c66ddf3d93	3.00	1
d8cdee9e1a91	7.00	1
d8cf82a3274b	7.00	1
d8d1928eb208	0.00	1
d8d4594f4d7b	7.00	1
d8e3a5f03af1	6.00	1
d8f06a72fc64	7.00	1
d8f30105f06d	3.00	1
d8f43205517d	8.00	1
d8f4fcb67eaf	7.00	1
d8f63f6ef8b8	2.00	1
d8f84177db49	1.00	1
d8fd33e66fb1	8.00	1
d8fd7de514bb	2.00	1
d900e1fc2acc	3.00	1
d916045fe080	5.00	1
d919df4f9c56	7.00	1
d91a114ec68f	4.00	1
d92aa0179c68	0.00	1
d93288d2ed82	8.00	1
d9362ffcb9cf	4.00	1
d93a91331442	8.00	1
d93f07cde10f	8.00	1
d94033d64377	8.00	1
d943ad5076ed	1.00	1
d94b048692ae	7.00	1
d953553e9889	9.00	1
d955326444e8	0.00	1
d966085374af	5.00	1
